user_id,product_id,product_name,category,price,rating,user_previous_purchases,user_interests,interaction_type,timestamp
u1093,p4003,sunscreen,beauty,699,5,jeans|mixer grinder|face wash,electronics|fashion,purchase,2025-12-29
u1102,p3003,mixer grinder,home & kitchen,3499,2,jeans|mixer grinder|running shoes,electronics|home & kitchen,view,2025-07-20
u1021,p4002,moisturizer,beauty,599,5,moisturizer|face wash|running shoes,electronics|fashion,cart,2025-11-20
u1035,p1001,wireless mouse,electronics,799,4,cooking pan|t-shirt|sunscreen,home & kitchen|electronics,cart,2025-12-07
u1092,p2002,t-shirt,fashion,799,5,wireless mouse|laptop stand|t-shirt,fashion|beauty,purchase,2025-12-24
u1007,p3001,cooking pan,home & kitchen,1599,4,bluetooth keyboard|sunscreen|knife set,electronics|beauty,view,2025-07-29
u1053,p3001,cooking pan,home & kitchen,1599,2,face wash|running shoes|moisturizer,fashion|beauty,cart,2025-12-06
u1114,p3001,cooking pan,home & kitchen,1599,2,laptop stand|face wash|bluetooth keyboard,electronics|home & kitchen,purchase,2025-11-01
u1097,p2003,jeans,fashion,1799,1,wireless mouse|moisturizer|laptop stand,fashion|home & kitchen,purchase,2025-08-10
u1060,p2001,running shoes,fashion,2499,5,moisturizer|knife set|t-shirt,beauty|fashion,cart,2025-12-02
u1009,p4003,sunscreen,beauty,699,1,jeans|t-shirt|wireless mouse,home & kitchen|electronics,purchase,2025-09-13
u1054,p4001,face wash,beauty,399,1,bluetooth keyboard|knife set|t-shirt,electronics|fashion,view,2025-08-09
u1076,p2003,jeans,fashion,1799,1,running shoes|moisturizer|knife set,home & kitchen|electronics,purchase,2025-12-15
u1110,p2002,t-shirt,fashion,799,3,sunscreen|t-shirt|moisturizer,fashion|electronics,cart,2025-12-20
u1001,p1002,laptop stand,electronics,1199,5,sunscreen|knife set|running shoes,home & kitchen|beauty,cart,2025-07-24
u1034,p1002,laptop stand,electronics,1199,5,sunscreen|knife set|mixer grinder,home & kitchen|fashion,purchase,2025-10-05
u1005,p4001,face wash,beauty,399,2,laptop stand|face wash|sunscreen,beauty|home & kitchen,cart,2025-08-15
u1086,p4003,sunscreen,beauty,699,4,face wash|cooking pan|moisturizer,beauty|electronics,cart,2025-08-17
u1110,p3003,mixer grinder,home & kitchen,3499,5,wireless mouse|cooking pan|moisturizer,beauty|home & kitchen,view,2026-01-04
u1080,p2003,jeans,fashion,1799,4,laptop stand|t-shirt|cooking pan,beauty|fashion,cart,2025-10-11
u1104,p4002,moisturizer,beauty,599,1,jeans|sunscreen|running shoes,fashion|electronics,cart,2025-09-15
u1089,p4002,moisturizer,beauty,599,4,t-shirt|bluetooth keyboard|running shoes,fashion|home & kitchen,cart,2025-11-27
u1108,p3002,knife set,home & kitchen,999,3,laptop stand|jeans|moisturizer,electronics|home & kitchen,view,2025-12-18
u1081,p3001,cooking pan,home & kitchen,1599,2,jeans|face wash|knife set,electronics|home & kitchen,cart,2025-09-08
u1044,p2003,jeans,fashion,1799,1,knife set|jeans|bluetooth keyboard,electronics|home & kitchen,view,2025-11-23
u1074,p2002,t-shirt,fashion,799,5,mixer grinder|moisturizer|sunscreen,fashion|home & kitchen,view,2025-10-01
u1079,p4003,sunscreen,beauty,699,5,laptop stand|running shoes|sunscreen,beauty|fashion,purchase,2025-09-29
u1109,p2002,t-shirt,fashion,799,2,bluetooth keyboard|jeans|mixer grinder,fashion|electronics,cart,2025-12-15
u1108,p4003,sunscreen,beauty,699,2,t-shirt|face wash|moisturizer,beauty|electronics,cart,2025-12-31
u1031,p3003,mixer grinder,home & kitchen,3499,2,bluetooth keyboard|moisturizer|t-shirt,beauty|electronics,purchase,2025-11-15
u1031,p2001,running shoes,fashion,2499,3,knife set|moisturizer|running shoes,electronics|beauty,view,2026-01-05
u1109,p4001,face wash,beauty,399,2,knife set|sunscreen|cooking pan,electronics|home & kitchen,purchase,2025-08-15
u1051,p4002,moisturizer,beauty,599,4,face wash|cooking pan|t-shirt,fashion|electronics,cart,2025-10-09
u1115,p2001,running shoes,fashion,2499,2,jeans|mixer grinder|sunscreen,beauty|fashion,cart,2025-07-15
u1031,p3003,mixer grinder,home & kitchen,3499,3,face wash|bluetooth keyboard|laptop stand,home & kitchen|fashion,view,2025-08-09
u1029,p4003,sunscreen,beauty,699,3,jeans|moisturizer|mixer grinder,electronics|home & kitchen,purchase,2025-12-28
u1058,p4001,face wash,beauty,399,2,knife set|sunscreen|face wash,home & kitchen|beauty,view,2025-08-20
u1057,p3003,mixer grinder,home & kitchen,3499,2,moisturizer|wireless mouse|jeans,home & kitchen|fashion,view,2025-07-20
u1045,p1002,laptop stand,electronics,1199,1,sunscreen|t-shirt|face wash,fashion|home & kitchen,purchase,2025-08-10
u1062,p3001,cooking pan,home & kitchen,1599,4,sunscreen|bluetooth keyboard|cooking pan,electronics|fashion,cart,2025-08-26
u1089,p4002,moisturizer,beauty,599,5,t-shirt|jeans|running shoes,home & kitchen|beauty,purchase,2025-08-13
u1040,p1001,wireless mouse,electronics,799,5,face wash|wireless mouse|jeans,beauty|home & kitchen,view,2025-08-28
u1052,p4003,sunscreen,beauty,699,1,bluetooth keyboard|running shoes|moisturizer,electronics|beauty,purchase,2025-09-06
u1093,p1002,laptop stand,electronics,1199,4,jeans|laptop stand|moisturizer,home & kitchen|fashion,cart,2025-10-05
u1089,p3002,knife set,home & kitchen,999,3,bluetooth keyboard|jeans|sunscreen,beauty|electronics,view,2025-09-22
u1112,p2002,t-shirt,fashion,799,2,knife set|laptop stand|bluetooth keyboard,fashion|electronics,view,2025-10-13
u1082,p4002,moisturizer,beauty,599,3,laptop stand|jeans|knife set,beauty|fashion,view,2025-08-08
u1007,p3003,mixer grinder,home & kitchen,3499,1,wireless mouse|moisturizer|jeans,beauty|home & kitchen,purchase,2026-01-07
u1000,p2003,jeans,fashion,1799,2,cooking pan|t-shirt|wireless mouse,fashion|beauty,view,2025-08-01
u1079,p3002,knife set,home & kitchen,999,2,bluetooth keyboard|mixer grinder|running shoes,fashion|beauty,purchase,2025-10-07
u1073,p1003,bluetooth keyboard,electronics,1499,1,knife set|bluetooth keyboard|mixer grinder,electronics|home & kitchen,purchase,2026-01-01
u1119,p3003,mixer grinder,home & kitchen,3499,2,laptop stand|t-shirt|moisturizer,beauty|electronics,purchase,2025-08-31
u1021,p1002,laptop stand,electronics,1199,3,knife set|running shoes|face wash,electronics|fashion,cart,2025-07-26
u1070,p3001,cooking pan,home & kitchen,1599,2,knife set|laptop stand|mixer grinder,beauty|electronics,cart,2025-12-05
u1030,p3002,knife set,home & kitchen,999,4,running shoes|cooking pan|wireless mouse,fashion|beauty,purchase,2025-08-12
u1012,p3003,mixer grinder,home & kitchen,3499,2,laptop stand|moisturizer|jeans,home & kitchen|fashion,cart,2025-10-20
u1017,p3002,knife set,home & kitchen,999,4,running shoes|t-shirt|cooking pan,home & kitchen|electronics,view,2025-09-07
u1003,p3002,knife set,home & kitchen,999,4,laptop stand|jeans|mixer grinder,home & kitchen|fashion,cart,2025-09-05
u1100,p2002,t-shirt,fashion,799,1,moisturizer|wireless mouse|mixer grinder,beauty|home & kitchen,cart,2025-08-13
u1095,p4001,face wash,beauty,399,1,mixer grinder|bluetooth keyboard|jeans,beauty|fashion,view,2025-10-25
u1049,p2001,running shoes,fashion,2499,5,jeans|mixer grinder|wireless mouse,home & kitchen|fashion,purchase,2025-11-26
u1065,p2003,jeans,fashion,1799,2,moisturizer|wireless mouse|running shoes,beauty|electronics,view,2025-10-21
u1009,p4003,sunscreen,beauty,699,4,running shoes|knife set|sunscreen,beauty|home & kitchen,view,2025-07-18
u1014,p2002,t-shirt,fashion,799,2,wireless mouse|running shoes|jeans,electronics|home & kitchen,cart,2025-09-30
u1005,p1003,bluetooth keyboard,electronics,1499,5,bluetooth keyboard|face wash|running shoes,fashion|electronics,purchase,2025-08-03
u1039,p2001,running shoes,fashion,2499,4,moisturizer|t-shirt|cooking pan,beauty|electronics,cart,2025-10-31
u1107,p2001,running shoes,fashion,2499,4,knife set|t-shirt|face wash,beauty|fashion,view,2025-07-16
u1098,p3002,knife set,home & kitchen,999,1,bluetooth keyboard|moisturizer|running shoes,beauty|fashion,view,2025-12-01
u1115,p3002,knife set,home & kitchen,999,3,laptop stand|bluetooth keyboard|mixer grinder,fashion|beauty,purchase,2025-07-17
u1050,p2002,t-shirt,fashion,799,1,mixer grinder|t-shirt|moisturizer,fashion|beauty,cart,2025-11-20
u1011,p3003,mixer grinder,home & kitchen,3499,4,knife set|running shoes|bluetooth keyboard,beauty|electronics,view,2025-12-13
u1029,p1001,wireless mouse,electronics,799,4,cooking pan|bluetooth keyboard|laptop stand,beauty|home & kitchen,purchase,2025-10-08
u1056,p4003,sunscreen,beauty,699,5,bluetooth keyboard|knife set|face wash,beauty|fashion,view,2025-11-18
u1092,p2003,jeans,fashion,1799,3,wireless mouse|face wash|sunscreen,electronics|home & kitchen,view,2025-10-13
u1059,p2001,running shoes,fashion,2499,3,moisturizer|wireless mouse|cooking pan,home & kitchen|beauty,purchase,2025-12-25
u1028,p1003,bluetooth keyboard,electronics,1499,4,moisturizer|running shoes|jeans,home & kitchen|beauty,view,2025-11-09
u1077,p3003,mixer grinder,home & kitchen,3499,3,t-shirt|mixer grinder|bluetooth keyboard,electronics|fashion,view,2025-12-13
u1087,p1002,laptop stand,electronics,1199,2,cooking pan|mixer grinder|moisturizer,beauty|fashion,purchase,2025-10-20
u1047,p1001,wireless mouse,electronics,799,1,bluetooth keyboard|laptop stand|running shoes,beauty|electronics,purchase,2025-12-27
u1104,p3001,cooking pan,home & kitchen,1599,5,face wash|laptop stand|running shoes,beauty|fashion,view,2026-01-05
u1083,p3002,knife set,home & kitchen,999,5,face wash|moisturizer|cooking pan,fashion|home & kitchen,cart,2025-09-17
u1116,p4003,sunscreen,beauty,699,4,running shoes|moisturizer|knife set,fashion|electronics,cart,2025-12-02
u1058,p3003,mixer grinder,home & kitchen,3499,2,jeans|running shoes|bluetooth keyboard,fashion|home & kitchen,cart,2025-11-06
u1112,p1003,bluetooth keyboard,electronics,1499,1,jeans|wireless mouse|cooking pan,fashion|beauty,cart,2025-09-27
u1090,p3003,mixer grinder,home & kitchen,3499,4,running shoes|cooking pan|bluetooth keyboard,fashion|beauty,cart,2025-09-26
u1058,p4003,sunscreen,beauty,699,3,knife set|sunscreen|cooking pan,home & kitchen|electronics,cart,2025-07-24
u1051,p1003,bluetooth keyboard,electronics,1499,2,sunscreen|mixer grinder|running shoes,electronics|beauty,purchase,2025-11-22
u1111,p4003,sunscreen,beauty,699,4,moisturizer|face wash|jeans,home & kitchen|fashion,cart,2025-07-30
u1039,p2001,running shoes,fashion,2499,4,cooking pan|bluetooth keyboard|knife set,beauty|fashion,cart,2025-08-04
u1052,p1001,wireless mouse,electronics,799,4,running shoes|sunscreen|jeans,electronics|fashion,purchase,2025-09-22
u1023,p3002,knife set,home & kitchen,999,5,wireless mouse|running shoes|cooking pan,electronics|home & kitchen,view,2025-07-30
u1051,p4001,face wash,beauty,399,2,running shoes|bluetooth keyboard|cooking pan,fashion|electronics,purchase,2025-12-08
u1097,p3002,knife set,home & kitchen,999,1,jeans|face wash|moisturizer,beauty|fashion,view,2025-12-20
u1002,p1001,wireless mouse,electronics,799,2,wireless mouse|jeans|laptop stand,fashion|electronics,purchase,2025-12-03
u1027,p2002,t-shirt,fashion,799,4,laptop stand|jeans|face wash,fashion|home & kitchen,cart,2025-10-16
u1090,p1003,bluetooth keyboard,electronics,1499,2,t-shirt|sunscreen|laptop stand,electronics|beauty,cart,2025-12-11
u1068,p4001,face wash,beauty,399,3,cooking pan|bluetooth keyboard|mixer grinder,home & kitchen|fashion,purchase,2025-11-08
u1014,p4002,moisturizer,beauty,599,4,bluetooth keyboard|knife set|laptop stand,beauty|home & kitchen,cart,2025-10-05
u1061,p1003,bluetooth keyboard,electronics,1499,5,wireless mouse|face wash|jeans,home & kitchen|fashion,view,2025-09-18
u1114,p1001,wireless mouse,electronics,799,1,knife set|moisturizer|face wash,fashion|electronics,cart,2025-12-24
u1022,p1003,bluetooth keyboard,electronics,1499,2,face wash|t-shirt|cooking pan,electronics|beauty,purchase,2025-10-20
u1037,p4003,sunscreen,beauty,699,5,laptop stand|jeans|face wash,home & kitchen|beauty,purchase,2025-09-26
u1021,p2003,jeans,fashion,1799,1,t-shirt|running shoes|mixer grinder,fashion|home & kitchen,cart,2025-10-21
u1115,p1003,bluetooth keyboard,electronics,1499,4,wireless mouse|moisturizer|running shoes,fashion|electronics,cart,2025-10-16
u1005,p2002,t-shirt,fashion,799,5,sunscreen|moisturizer|knife set,beauty|electronics,view,2025-12-08
u1111,p4001,face wash,beauty,399,2,wireless mouse|face wash|sunscreen,fashion|electronics,cart,2025-10-05
u1049,p1001,wireless mouse,electronics,799,3,sunscreen|moisturizer|t-shirt,home & kitchen|electronics,purchase,2025-09-24
u1052,p4003,sunscreen,beauty,699,2,jeans|bluetooth keyboard|sunscreen,fashion|home & kitchen,cart,2025-10-30
u1034,p1002,laptop stand,electronics,1199,1,knife set|moisturizer|laptop stand,fashion|home & kitchen,view,2025-12-09
u1103,p1002,laptop stand,electronics,1199,2,running shoes|laptop stand|bluetooth keyboard,fashion|beauty,purchase,2025-11-11
u1099,p1002,laptop stand,electronics,1199,1,laptop stand|wireless mouse|moisturizer,fashion|home & kitchen,view,2025-08-14
u1080,p3002,knife set,home & kitchen,999,2,moisturizer|jeans|laptop stand,beauty|home & kitchen,view,2025-12-21
u1023,p1002,laptop stand,electronics,1199,2,sunscreen|laptop stand|wireless mouse,home & kitchen|fashion,view,2025-12-29
u1091,p1002,laptop stand,electronics,1199,2,cooking pan|jeans|mixer grinder,electronics|home & kitchen,purchase,2025-09-06
u1077,p4003,sunscreen,beauty,699,2,bluetooth keyboard|knife set|t-shirt,beauty|electronics,purchase,2026-01-09
u1010,p1003,bluetooth keyboard,electronics,1499,1,running shoes|t-shirt|bluetooth keyboard,electronics|fashion,purchase,2025-12-22
u1024,p1003,bluetooth keyboard,electronics,1499,5,jeans|running shoes|bluetooth keyboard,home & kitchen|fashion,cart,2025-08-10
u1052,p3003,mixer grinder,home & kitchen,3499,3,moisturizer|t-shirt|running shoes,home & kitchen|electronics,purchase,2025-11-10
u1067,p1001,wireless mouse,electronics,799,1,moisturizer|sunscreen|t-shirt,fashion|beauty,view,2025-12-25
u1063,p2003,jeans,fashion,1799,4,sunscreen|wireless mouse|face wash,home & kitchen|beauty,view,2025-07-22
u1011,p2003,jeans,fashion,1799,3,face wash|jeans|sunscreen,beauty|fashion,purchase,2025-10-21
u1057,p2003,jeans,fashion,1799,4,sunscreen|knife set|jeans,home & kitchen|electronics,cart,2025-08-24
u1095,p2001,running shoes,fashion,2499,3,running shoes|face wash|bluetooth keyboard,beauty|fashion,cart,2025-09-13
u1112,p3002,knife set,home & kitchen,999,2,jeans|cooking pan|knife set,home & kitchen|electronics,view,2025-10-04
u1053,p1001,wireless mouse,electronics,799,3,bluetooth keyboard|jeans|cooking pan,electronics|home & kitchen,view,2025-09-21
u1101,p4002,moisturizer,beauty,599,1,bluetooth keyboard|sunscreen|face wash,electronics|beauty,view,2025-10-02
u1060,p1003,bluetooth keyboard,electronics,1499,4,t-shirt|jeans|running shoes,beauty|electronics,view,2025-10-25
u1106,p3003,mixer grinder,home & kitchen,3499,4,t-shirt|running shoes|moisturizer,home & kitchen|fashion,cart,2025-09-21
u1109,p1003,bluetooth keyboard,electronics,1499,1,knife set|moisturizer|wireless mouse,fashion|beauty,cart,2025-09-10
u1077,p2002,t-shirt,fashion,799,4,bluetooth keyboard|running shoes|mixer grinder,home & kitchen|beauty,cart,2026-01-07
u1039,p4002,moisturizer,beauty,599,1,bluetooth keyboard|jeans|t-shirt,home & kitchen|fashion,purchase,2025-12-08
u1067,p2002,t-shirt,fashion,799,4,jeans|sunscreen|bluetooth keyboard,fashion|home & kitchen,view,2026-01-06
u1057,p2003,jeans,fashion,1799,2,cooking pan|running shoes|moisturizer,fashion|home & kitchen,cart,2025-08-01
u1117,p3002,knife set,home & kitchen,999,2,t-shirt|mixer grinder|jeans,fashion|home & kitchen,view,2025-10-20
u1100,p4002,moisturizer,beauty,599,4,face wash|running shoes|sunscreen,electronics|beauty,purchase,2025-09-12
u1113,p1001,wireless mouse,electronics,799,5,jeans|mixer grinder|laptop stand,home & kitchen|beauty,cart,2025-12-21
u1067,p3002,knife set,home & kitchen,999,4,knife set|face wash|t-shirt,beauty|electronics,view,2025-11-01
u1091,p1003,bluetooth keyboard,electronics,1499,1,jeans|wireless mouse|knife set,electronics|beauty,cart,2025-10-11
u1105,p4001,face wash,beauty,399,4,knife set|mixer grinder|bluetooth keyboard,fashion|electronics,cart,2025-08-09
u1113,p3003,mixer grinder,home & kitchen,3499,1,running shoes|moisturizer|sunscreen,beauty|electronics,purchase,2025-11-22
u1067,p3003,mixer grinder,home & kitchen,3499,1,t-shirt|running shoes|cooking pan,home & kitchen|fashion,cart,2025-11-05
u1026,p1003,bluetooth keyboard,electronics,1499,3,t-shirt|wireless mouse|moisturizer,home & kitchen|beauty,cart,2025-12-04
u1057,p4002,moisturizer,beauty,599,1,cooking pan|mixer grinder|bluetooth keyboard,home & kitchen|electronics,cart,2025-09-16
u1035,p2001,running shoes,fashion,2499,5,sunscreen|face wash|knife set,fashion|beauty,view,2025-10-20
u1002,p1002,laptop stand,electronics,1199,2,wireless mouse|jeans|mixer grinder,home & kitchen|electronics,cart,2025-10-06
u1070,p1001,wireless mouse,electronics,799,3,moisturizer|cooking pan|jeans,home & kitchen|beauty,purchase,2026-01-02
u1082,p2002,t-shirt,fashion,799,1,jeans|face wash|moisturizer,beauty|fashion,purchase,2025-12-08
u1063,p1002,laptop stand,electronics,1199,2,laptop stand|bluetooth keyboard|moisturizer,beauty|fashion,purchase,2025-11-11
u1011,p2003,jeans,fashion,1799,1,jeans|sunscreen|laptop stand,home & kitchen|electronics,cart,2025-09-30
u1069,p1001,wireless mouse,electronics,799,1,mixer grinder|cooking pan|moisturizer,electronics|fashion,view,2025-09-18
u1020,p1002,laptop stand,electronics,1199,5,t-shirt|running shoes|moisturizer,beauty|fashion,view,2025-12-28
u1082,p4003,sunscreen,beauty,699,2,running shoes|knife set|wireless mouse,beauty|home & kitchen,view,2025-12-06
u1064,p2003,jeans,fashion,1799,3,jeans|cooking pan|moisturizer,beauty|fashion,cart,2026-01-04
u1085,p4003,sunscreen,beauty,699,2,sunscreen|cooking pan|mixer grinder,beauty|home & kitchen,purchase,2026-01-01
u1026,p2001,running shoes,fashion,2499,1,face wash|knife set|wireless mouse,fashion|home & kitchen,purchase,2025-10-08
u1065,p1003,bluetooth keyboard,electronics,1499,5,cooking pan|running shoes|bluetooth keyboard,beauty|fashion,cart,2025-11-03
u1071,p2003,jeans,fashion,1799,3,mixer grinder|cooking pan|bluetooth keyboard,electronics|fashion,cart,2025-11-21
u1041,p2002,t-shirt,fashion,799,4,cooking pan|laptop stand|t-shirt,home & kitchen|beauty,purchase,2025-07-28
u1085,p3003,mixer grinder,home & kitchen,3499,4,cooking pan|running shoes|bluetooth keyboard,beauty|home & kitchen,view,2025-11-19
u1025,p4001,face wash,beauty,399,4,sunscreen|t-shirt|running shoes,fashion|electronics,view,2025-07-29
u1080,p2001,running shoes,fashion,2499,1,face wash|t-shirt|running shoes,beauty|electronics,view,2025-11-25
u1110,p2003,jeans,fashion,1799,4,running shoes|knife set|cooking pan,fashion|electronics,purchase,2025-11-29
